id_,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
238,2,0,80,0.0,0.0,1,74208,0,0,-2,2,215.6,0,3,0.0,0.0,0,Paul,0.2,5,0,46.5,False,130.2,521,Ankle injury - Expected back 01 Feb,2020-01-01T22:00:21.579969Z,83,0,1,0,74208.jpg,2.4,0,0,Pogba,2.9,False,,i,12,1,118.0,17,377998,90,745869,1318,0.0,2.0,Pogba,0
186,1,0,130,100.0,50.0,0,38454,0,0,-2,2,20.7,0,2,0.8,1.0,0,Dejan,0.0,8,0,24.6,False,172.0,669,,2019-12-10T22:00:14.744701Z,53,0,0,0,38454.jpg,2.0,0,0,Lovren,0.2,False,,a,10,14,52.0,16,51908,29,64023,136,0.0,3.0,Lovren,1
220,1,0,67,100.0,100.0,0,209244,0,0,-4,4,122.0,0,3,1.2,1.7,0,Phil,0.7,4,0,31.1,False,76.2,258,,2019-09-17T15:30:09.993154Z,51,0,0,0,209244.jpg,1.3,0,0,Foden,0.3,False,,a,11,43,113.0,16,14492,123,43057,462,0.1,3.1,Foden,0
136,0,0,37,100.0,100.0,1,141020,0,0,-3,3,25.2,0,3,1.3,1.8,1,Max,1.3,6,0,16.6,False,49.0,509,,2020-01-11T20:30:19.086626Z,52,0,0,0,141020.jpg,1.5,0,0,Meyer,0.1,False,,a,7,31,94.0,16,4264,26,11085,31,0.2,3.1,Meyer,1
350,1,0,72,100.0,100.0,1,93264,0,0,-1,1,70.6,0,3,-0.2,1.3,1,Eric,0.3,12,0,23.6,False,129.8,645,,2020-01-01T17:30:18.613803Z,49,0,0,0,93264.jpg,1.6,0,0,Dier,0.2,False,,a,17,6,35.0,16,12029,96,18384,204,0.1,3.3,Dier,4
288,0,0,102,100.0,100.0,1,87396,0,0,-2,2,127.7,0,3,-0.5,-1.0,0,Moritz,0.0,16,0,28.8,False,106.8,683,,2019-09-13T13:30:19.474643Z,43,0,0,0,87396.jpg,1.8,0,0,Leitner,0.2,False,,a,14,45,53.0,16,22219,382,29347,398,0.0,3.7,Leitner,1
353,0,0,141,100.0,100.0,2,40868,0,0,-4,4,207.8,0,2,0.2,0.7,0,José,0.2,26,0,43.8,False,170.0,1004,,2019-12-04T20:00:11.977301Z,46,0,0,0,40868.jpg,1.3,0,0,Holebas,0.7,False,,a,18,57,62.0,16,18529,130,235418,296,0.0,3.5,Holebas,5
39,0,3,90,100.0,100.0,1,209362,0,0,-2,2,55.8,0,2,2.2,2.2,-1,Bernardo,2.2,9,0,20.9,False,99.6,450,,2019-09-14T16:30:10.738160Z,43,0,0,0,209362.jpg,2.0,0,0,Fernandes da Silva Junior,0.1,False,,a,4,36,53.0,16,6343,223,10157,275,0.5,3.7,Bernardo,1
406,0,0,77,0.0,0.0,1,216054,0,0,-3,3,69.0,0,2,0.0,0.0,0,Rúben Gonçalo,0.8,4,0,16.3,False,72.8,338,Muscle injury - Unknown return date,2020-01-15T22:30:19.238398Z,42,0,0,0,216054.jpg,1.5,0,0,Silva Nascimento Vinagre,0.2,False,,i,20,39,22.0,15,14343,16,22113,642,0.2,3.6,Vinagre,1
130,1,2,48,100.0,100.0,0,59125,0,0,-1,1,34.5,0,4,2.2,2.7,1,Connor,2.2,2,1,15.8,False,59.8,90,,2019-09-13T12:30:19.022759Z,44,0,0,0,59125.jpg,2.5,0,0,Wickham,2.1,False,,a,7,31,64.0,15,268024,684,472775,1624,0.5,3.4,Wickham,0
251,0,0,83,100.0,100.0,2,56983,0,0,-2,2,129.3,0,2,1.7,1.2,1,Matt,1.2,6,0,21.3,False,73.0,438,,2019-08-28T21:30:17.608501Z,53,0,0,0,56983.jpg,3.0,0,0,Ritchie,0.2,False,,a,13,4,12.0,15,10735,1131,36411,291,0.2,2.8,Ritchie,1
158,0,0,110,100.0,100.0,1,42774,0,0,-1,1,74.0,0,3,0.3,0.3,2,Morgan,0.3,16,0,22.0,False,116.6,827,,2019-12-13T14:30:14.092442Z,44,0,0,0,42774.jpg,1.2,1,0,Schneiderlin,0.6,False,,a,8,11,28.0,15,37316,185,81472,399,0.1,3.4,Schneiderlin,3
174,1,0,76,,,0,51938,0,0,-4,4,132.8,0,3,0.5,1.0,0,Marc,0.5,7,0,25.1,False,68.4,352,,,51,0,0,0,51938.jpg,1.4,0,0,Albrighton,0.2,False,,a,9,13,50.0,15,8731,56,21103,119,0.1,2.9,Albrighton,1
202,0,0,80,100.0,25.0,2,146941,0,0,-2,2,29.6,0,2,1.5,0.5,6,Aymeric,1.0,3,0,12.4,False,75.6,383,,2019-08-31T15:00:12.277175Z,63,0,0,0,146941.jpg,3.0,0,0,Laporte,2.1,False,,a,11,43,19.0,15,137822,14061,560178,1695,0.2,2.4,Laporte,1
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.1,0,3,-0.2,-0.2,0,José Ignacio,0.3,4,0,14.9,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,,a,2,7,51.0,15,13074,85,26124,136,0.1,2.6,Jota,0
127,1,0,71,100.0,100.0,1,19188,0,0,-2,2,10.9,0,2,0.0,0.5,0,Scott,0.0,2,0,16.0,False,80.0,335,,2019-12-20T13:30:13.414607Z,43,0,0,0,19188.jpg,3.0,0,0,Dann,0.1,False,,a,7,31,69.0,15,10183,34,20690,63,0.0,3.5,Dann,0
194,0,0,51,50.0,75.0,1,68312,0,0,-2,2,46.7,0,3,0.8,1.7,0,Xherdan,0.1,2,1,13.2,False,47.8,174,Calf injury - 50% chance of playing,2020-01-20T01:30:26.101594Z,63,0,0,0,68312.jpg,2.3,0,0,Shaqiri,0.2,False,,d,10,14,37.0,14,9493,10,30194,177,0.0,2.2,Shaqiri,0
434,0,0,42,100.0,100.0,0,81048,0,0,-2,2,8.1,0,4,-0.2,-0.7,1,Josip,0.3,3,1,8.4,False,35.6,124,,2019-11-11T12:00:15.065845Z,53,0,0,0,81048.jpg,1.4,0,0,Drmic,0.1,False,,a,14,45,42.0,14,4972,73,14238,37,0.1,2.6,Drmic,0
62,0,1,119,100.0,100.0,1,15149,0,0,-1,1,49.6,0,2,1.2,0.7,2,Simon,0.7,15,0,28.2,False,166.4,694,,2019-12-26T17:00:15.517956Z,44,0,0,0,15149.jpg,1.2,1,0,Francis,0.0,False,,a,3,91,64.0,14,4331,69,3457,65,0.2,3.2,Francis,1
430,0,0,49,100.0,100.0,0,17349,0,0,-4,4,37.5,0,3,-0.2,-0.2,0,Aaron,0.3,15,0,9.5,False,44.0,476,,2019-12-23T18:00:10.964344Z,46,0,0,0,17349.jpg,1.0,0,0,Lennon,0.1,False,,a,5,90,12.0,14,4694,84,10330,80,0.1,3.0,Lennon,3
117,0,0,60,100.0,100.0,2,88894,0,0,-4,4,158.1,0,3,0.8,0.8,1,Ross,0.8,7,0,45.1,False,89.4,471,,2019-10-19T16:00:15.801912Z,56,0,0,0,88894.jpg,1.6,0,0,Barkley,1.2,False,,a,6,8,203.0,14,73353,173,456326,409,0.1,2.5,Barkley,0
279,0,1,50,0.0,0.0,0,179587,0,0,-3,3,3.4,0,4,0.0,0.0,0,Dennis,0.0,2,1,7.0,False,44.2,41,Joined SC Paderborn on a permanent deal on 8/1,2020-01-03T15:30:19.113612Z,52,0,0,0,179587.jpg,1.6,0,0,Srbeny,0.0,False,,u,14,45,25.0,13,4528,6,7795,48,0.0,2.5,Srbeny,0
1,2,1,77,75.0,100.0,0,69140,0,0,-4,4,12.9,0,2,2.0,1.5,5,Shkodran,1.5,7,0,20.0,False,111.6,350,Ankle injury - 75% chance of playing,2020-01-27T22:30:15.833744Z,51,0,0,0,69140.jpg,2.6,0,0,Mustafi,0.3,False,,d,1,3,75.0,13,9343,480,34034,190,0.3,2.5,Mustafi,0
422,0,0,71,0.0,0.0,2,120250,0,0,-3,3,90.4,0,3,0.0,0.0,0,André Filipe,0.0,8,0,15.8,False,55.0,584,Ankle injury - Unknown return date,2019-11-03T18:30:18.626117Z,52,0,0,0,120250.jpg,1.6,0,0,Tavares Gomes,0.3,False,,i,8,11,13.0,13,12546,0,69412,100,0.0,2.5,André Gomes,3
539,0,0,83,100.0,100.0,0,173954,0,0,0,0,38.2,0,3,1.8,2.3,2,Jairo,1.8,7,0,15.2,False,89.8,562,,2020-01-05T22:00:20.857953Z,45,0,0,0,173954.jpg,1.6,0,0,Riedewald,0.0,False,,a,7,31,24.0,13,1924,107,1238,66,0.4,2.9,Riedewald,0
53,0,0,65,100.0,100.0,1,227127,0,0,0,0,61.3,0,3,0.8,0.8,0,Yves,0.8,5,0,18.9,False,65.4,402,,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,1.3,0,0,Bissouma,0.0,False,,a,4,36,64.0,13,1110,19,1136,29,0.2,2.6,Bissouma,1
25,0,0,101,100.0,100.0,1,123354,0,0,-1,1,9.4,0,2,1.5,1.5,2,Kortney,2.0,17,0,23.5,False,189.8,720,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.6,0,0,Hause,0.1,False,,a,2,7,35.0,13,1782,50,4538,61,0.5,3.0,Hause,1
554,1,0,32,0.0,0.0,0,104547,0,0,0,0,28.4,0,4,0.0,0.0,0,Dwight,1.0,6,0,7.3,False,29.2,178,Hamstring injury - Expected back 28 Feb,2020-01-11T17:00:17.861465Z,50,0,0,0,104547.jpg,1.3,0,0,Gayle,0.0,False,,i,13,4,17.0,12,5258,13,4718,122,0.2,2.4,Gayle,0
213,0,0,69,100.0,100.0,1,33148,0,0,-2,2,0.0,0,1,2.2,2.7,0,Claudio,1.7,7,0,5.8,False,57.8,346,,2019-06-25T11:30:07.160148Z,48,0,0,0,33148.jpg,2.8,0,8,Bravo,0.3,False,,a,11,43,0.0,11,22097,58,33795,407,0.4,2.3,Bravo,0
440,1,1,94,100.0,100.0,0,145235,0,0,-3,3,164.0,0,2,0.5,1.0,0,José Ángel,0.0,7,0,31.6,False,92.6,422,,2019-10-29T22:00:20.039411Z,47,0,0,0,145235.jpg,1.8,0,0,Esmorís Tasende,0.2,False,,a,11,43,58.0,11,18717,97,27181,322,0.0,2.3,Angeliño,1
544,0,0,59,,,1,432656,0,0,0,0,5.5,0,2,2.0,2.5,1,Eric,1.5,5,0,6.4,False,59.4,269,,,45,0,0,0,432656.jpg,1.8,0,0,Garcia,0.1,False,,a,11,43,0.0,11,7149,82,5397,254,0.3,2.4,Garcia,0
281,0,2,46,,,0,18499,0,0,0,0,0.0,0,1,-0.5,-1.0,0,Michael,0.0,6,0,6.5,False,65.0,158,,,40,0,0,1,18499.jpg,5.5,0,7,McGovern,6.8,False,,a,14,45,0.0,11,384650,2485,244269,7594,0.0,2.8,McGovern,0
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,0.2,0.2,0,Henri,0.7,6,0,5.5,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68663,37,62365,438,0.2,2.5,Lansbury,0
441,0,0,32,,,1,49083,0,0,-4,4,75.1,0,3,0.0,-1.0,0,Luke,0.0,4,0,13.6,False,43.6,322,,,51,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,,a,15,49,17.0,11,3394,53,9388,85,0.0,2.2,Freeman,2
114,0,0,40,100.0,100.0,1,49579,0,0,-2,2,113.3,0,3,0.2,0.2,0,Pedro,0.2,6,0,33.1,False,64.2,310,,2019-08-24T13:30:14.550162Z,68,0,0,0,49579.jpg,2.0,0,0,Rodríguez Ledesma,1.1,False,,a,6,8,153.0,10,124021,131,266903,381,0.0,1.5,Pedro,0
310,0,1,85,,,1,80447,0,0,-3,3,3.7,0,2,-1.5,-0.5,0,Maya,0.0,18,0,17.7,False,96.8,558,,,42,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.3,False,,a,16,20,77.0,10,16682,89,28117,203,0.0,2.4,Yoshida,1
6,0,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.2,False,,u,1,3,12.0,10,28118,6,88669,71,0.0,2.0,Monreal,0
386,0,2,27,0.0,0.0,0,43020,0,0,0,0,2.2,1,4,0.0,0.0,0,Javier,0.0,4,1,7.7,False,35.6,106,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,0,0,0,43020.jpg,4.5,0,0,Hernández Balcázar,0.4,False,,u,19,21,39.0,9,86973,6,141827,85,0.0,1.5,Chicharito,0
522,0,0,40,100.0,100.0,0,87447,0,0,-1,1,21.5,0,3,0.8,-0.2,1,Muhamed,0.8,2,0,8.5,False,34.2,243,,2019-09-19T11:30:17.999997Z,44,0,0,0,87447.jpg,1.0,0,0,Bešić,0.1,False,,a,15,49,29.0,9,8858,158,16224,141,0.2,2.0,Bešić,2
306,1,0,64,0.0,0.0,0,213482,0,0,-4,4,39.5,0,2,0.0,0.0,0,Yan,0.0,18,0,17.4,False,86.4,554,Illness - Expected back 15 Feb,2019-12-12T11:30:20.748170Z,46,0,0,0,213482.jpg,1.1,0,0,Valery,0.1,False,,i,16,20,49.0,9,6486,3,25375,93,0.0,2.0,Valery,1
92,1,0,20,100.0,100.0,0,81183,0,0,-2,2,14.8,0,4,-0.3,-0.3,0,Matej,0.2,1,0,4.8,False,18.2,100,,2019-11-21T14:00:21.258493Z,53,0,0,0,81183.jpg,1.5,0,0,Vydra,0.1,False,,a,5,90,15.0,9,4279,44,7117,55,0.0,1.7,Vydra,0
524,0,0,41,100.0,100.0,0,184349,0,0,-1,1,39.9,0,3,0.7,2.2,2,Ryan,1.2,5,0,11.9,False,45.4,341,,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,1.5,0,0,Sessegnon,0.1,False,,a,17,6,34.0,9,4879,71,19445,107,0.2,1.7,Sessegnon,0
2,0,1,54,100.0,100.0,0,98745,0,0,-1,1,24.8,0,2,1.8,1.3,8,Héctor,1.3,8,1,13.3,False,83.4,352,,2019-12-09T20:00:21.228098Z,54,0,0,0,98745.jpg,2.2,0,0,Bellerín,0.4,False,,a,1,3,24.0,9,46055,10633,39140,995,0.2,1.7,Bellerín,2
532,1,0,46,100.0,100.0,1,135720,0,0,-3,3,26.0,0,2,-1.5,-0.5,0,Kevin,0.0,8,0,8.9,False,58.4,275,,2019-12-19T15:00:20.159210Z,42,0,0,0,135720.jpg,1.5,1,0,Danso,0.0,False,,a,16,20,6.0,9,3226,14,3363,43,0.0,2.1,Danso,0
379,0,0,87,,,0,20658,0,0,-3,3,49.9,0,2,0.4,-0.7,0,Pablo,0.4,13,0,16.9,False,106.2,558,,,42,0,0,0,20658.jpg,1.0,0,0,Zabaleta,0.5,False,,a,19,21,12.0,9,17006,222,40456,378,0.1,2.1,Zabaleta,2
416,1,0,31,100.0,100.0,0,222531,0,0,-3,3,43.5,0,3,-0.3,-0.8,1,Morgan,0.2,2,0,6.2,False,6.2,122,,2019-11-08T16:00:11.309971Z,47,0,0,0,222531.jpg,2.0,0,0,Gibbs-White,0.1,False,,a,20,39,12.0,8,2674,43,7047,47,0.0,1.7,Gibbs-White,0
601,1,0,40,,,1,139110,0,0,0,0,66.0,0,3,3.5,3.0,2,Ondrej,4.0,2,0,14.0,False,37.2,167,,,50,0,0,0,139110.jpg,4.0,0,0,Duda,0.1,False,,a,14,45,37.0,8,11822,655,2171,794,0.8,1.6,Duda,0
145,1,0,38,100.0,100.0,0,12745,0,0,-1,1,23.4,0,2,0.3,0.3,0,Leighton,0.3,2,0,6.3,False,36.4,152,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,2.7,0,0,Baines,0.2,False,,a,8,11,3.0,8,12583,106,14809,263,0.1,1.6,Baines,0
514,0,0,14,,,0,181008,0,0,-3,3,22.9,0,4,0.4,-0.7,0,Albian,0.4,3,0,7.3,False,5.2,128,,,57,0,0,0,181008.jpg,1.0,0,0,Ajeti,0.0,False,,a,19,21,46.0,8,2464,56,4939,56,0.1,1.4,Ajeti,0
260,0,0,22,0.0,0.0,0,196118,0,0,-4,4,15.1,0,4,0.0,0.0,0,Yoshinori,0.3,6,0,3.7,False,12.6,201,Hip injury - Unknown return date,2020-01-05T01:00:12.204380Z,51,0,0,0,196118.jpg,1.1,0,0,Muto,0.1,False,,i,13,4,12.0,8,6219,8,13002,95,0.1,1.6,Muto,0
329,0,0,43,0.0,0.0,0,115556,0,0,-2,2,45.5,0,2,0.0,0.0,0,Ben,0.0,6,0,11.6,False,60.4,360,Ankle injury - Expected back 02 Feb,2019-11-24T11:30:24.643297Z,53,0,0,0,115556.jpg,1.3,0,0,Davies,0.1,False,,i,17,6,12.0,8,7696,11,15321,72,0.0,1.5,Davies,1
165,0,0,32,75.0,100.0,0,15033,0,0,-4,4,0.7,0,2,0.7,1.2,1,Wes,0.7,1,0,8.2,False,45.8,159,Unknown - 75% chance of playing,2020-01-27T15:00:16.943418Z,41,0,0,0,15033.jpg,1.1,0,0,Morgan,0.6,False,,d,9,13,36.0,8,29851,588,86906,472,0.2,2.0,Morgan,0
583,0,0,43,,,1,199584,0,0,0,0,2.2,0,2,0.7,2.2,0,Japhet,1.2,1,0,6.6,False,57.2,180,,,40,0,0,0,199584.jpg,3.5,0,0,Tanganga,1.4,False,,a,17,6,7.0,7,113631,12099,14333,6279,0.3,1.8,Tanganga,1
433,1,0,30,,,0,220627,0,0,-2,2,29.5,0,2,0.3,0.8,0,James,0.3,1,0,8.0,False,45.2,110,,,48,0,0,0,220627.jpg,2.3,0,0,Justin,0.1,False,,a,9,13,6.0,7,2880,49,7438,79,0.1,1.5,Justin,0
125,0,0,69,0.0,0.0,0,40784,0,0,0,0,13.2,0,2,0.0,0.0,0,Mamadou,0.8,8,0,10.6,False,86.0,465,Hamstring injury - Unknown return date,2020-01-02T14:30:15.443594Z,50,0,0,0,40784.jpg,0.9,1,0,Sakho,0.1,False,,i,7,31,6.0,7,4615,2,8579,65,0.2,1.4,Sakho,0
110,0,0,16,75.0,100.0,1,44346,0,0,-4,4,55.6,0,4,0.0,0.0,0,Olivier,0.0,5,0,13.3,False,14.6,190,Groin Injury - 75% chance of playing,2020-01-26T17:00:13.952099Z,66,0,0,0,44346.jpg,1.4,0,0,Giroud,1.0,False,,d,6,8,64.0,7,61955,256,175858,380,0.0,1.1,Giroud,0
481,0,0,30,0.0,25.0,0,180804,0,0,-1,1,6.2,0,2,0.1,0.1,0,Axel,0.0,3,0,2.4,False,17.6,187,Unknown - Expected back 23 Feb,2020-01-03T14:30:19.879114Z,44,0,0,0,180804.jpg,1.4,0,0,Tuanzebe,0.1,False,,i,12,1,0.0,7,7813,6,12645,107,0.0,1.6,Tuanzebe,0
277,0,0,112,100.0,100.0,0,83428,0,0,0,0,2.0,0,2,0.5,0.0,1,Grant,1.0,20,0,26.8,False,193.2,811,,2020-01-11T20:30:19.344676Z,40,1,0,0,83428.jpg,0.7,0,0,Hanley,2.0,False,,a,14,45,72.0,7,249958,2979,286704,2318,0.2,1.8,Hanley,2
512,0,0,13,75.0,75.0,1,50175,0,0,-2,2,27.6,0,4,0.0,0.4,0,Danny,0.0,2,0,12.2,False,23.6,208,Lack of match fitness - 75% chance of playing,2019-10-19T16:00:16.571131Z,58,0,0,0,50175.jpg,1.4,0,0,Welbeck,0.1,False,,d,18,57,72.0,7,10761,28,19108,53,0.0,1.2,Welbeck,0
397,0,0,20,,,0,42824,0,0,-2,2,3.7,0,3,0.3,-0.9,0,Carlos,0.3,2,0,1.1,False,8.4,112,,,43,0,0,0,42824.jpg,1.2,0,0,Sánchez,0.5,False,,a,19,21,0.0,7,39203,1358,37936,1237,0.1,1.6,Carlos Sánchez,0
132,0,0,42,,,0,20066,0,0,-2,2,0.0,0,1,0.0,0.5,0,Wayne,0.0,4,0,8.7,False,87.4,180,,,43,0,0,0,20066.jpg,3.0,0,13,Hennessey,0.6,False,,a,7,31,0.0,6,17253,210,50563,465,0.0,1.4,Hennessey,0
394,0,0,14,0.0,0.0,0,54102,0,0,-3,3,6.5,0,3,0.0,0.0,0,Jack,0.0,4,0,1.4,False,5.0,174,Groin Injury - Unknown return date,2019-11-22T23:30:19.447828Z,47,0,0,0,54102.jpg,1.0,0,0,Wilshere,0.2,False,,i,19,21,4.0,6,8630,6,34322,114,0.0,1.3,Wilshere,0
179,0,0,49,0.0,100.0,0,86881,0,0,-2,2,34.2,0,3,0.6,1.3,1,Nampalys,0.8,3,0,8.0,False,36.4,193,Knee injury - Expected back 07 Mar,2020-01-22T21:30:23.983564Z,43,0,0,0,86881.jpg,1.5,0,0,Mendy,1.0,False,,i,9,13,9.0,6,94301,353,102015,3389,0.2,1.4,Mendy,0
34,0,0,16,100.0,0.0,0,221239,0,0,-2,2,23.3,0,3,0.0,0.0,0,Keinan,0.0,1,0,8.2,False,14.4,74,,2019-10-30T23:30:12.401435Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,0.2,False,,a,2,7,46.0,6,19340,43,31369,298,0.0,1.4,Davis,0
337,0,0,44,100.0,100.0,0,158534,0,0,-6,6,42.5,0,2,-0.5,1.0,0,Kyle,0.0,4,0,11.6,False,54.4,241,,2020-01-03T15:30:19.222513Z,44,0,0,0,158534.jpg,1.7,0,0,Walker-Peters,0.5,False,,a,17,6,18.0,5,95541,60,301212,229,0.0,1.1,Walker-Peters,0
408,0,0,24,,,0,214048,0,0,0,0,1.2,0,2,0.0,-0.5,0,Max,0.5,2,0,3.7,False,35.2,184,,,40,0,0,0,214048.jpg,1.7,0,0,Kilman,2.1,False,,a,20,39,0.0,5,137228,817,138791,2236,0.1,1.2,Kilman,0
515,0,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,,i,1,3,31.0,5,71891,6,108582,354,0.0,0.9,Tierney,1
120,0,0,25,100.0,100.0,0,61603,0,0,-1,1,7.8,0,3,0.2,0.2,1,Daniel,0.7,9,0,2.5,False,9.8,258,,2020-01-02T04:30:20.207210Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,a,2,7,8.0,5,22723,258,133981,368,0.2,1.1,Drinkwater,1
46,0,1,20,0.0,0.0,0,93284,0,0,-3,3,11.3,0,4,0.0,0.0,0,Florin,0.0,2,1,7.6,False,45.0,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,47,0,0,0,93284.jpg,1.7,1,0,Andone,0.4,False,,n,4,36,21.0,5,159671,10,195941,127,0.0,1.1,Andone,0
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,0,4,0.0,0.0,0,Jonathan,0.3,6,0,3.8,False,3.4,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,5,4184,4,27421,94,0.1,0.9,Kodjia,1
268,0,0,18,0.0,0.0,0,76542,0,0,-3,3,39.8,0,3,0.0,0.0,0,Sung-yueng,0.0,6,0,5.8,False,17.8,135,Knock - Unknown return date,2020-01-10T11:00:14.512940Z,47,0,0,0,76542.jpg,1.3,0,0,Ki,0.0,False,,i,13,4,0.0,4,1268,5,4901,22,0.0,0.9,Ki Sung-yueng,0
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22902,12,115932,121,0.0,0.6,Mkhitaryan,1
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,2326,462,1137,232,0.0,0.9,Smith Rowe,0
365,0,0,11,100.0,100.0,0,173514,0,0,-2,2,13.3,0,4,0.0,0.5,0,Isaac,0.0,2,0,3.7,False,6.2,50,,2019-09-19T17:00:11.798096Z,48,0,0,0,173514.jpg,1.0,0,0,Success Ajayi,0.3,False,,a,18,57,17.0,4,19521,144,55773,251,0.0,0.8,Success,0
444,0,0,31,,,0,7645,0,0,-3,3,4.7,0,2,0.0,-1.0,0,Phil,0.0,3,0,4.5,False,39.0,128,,,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,,a,15,49,2.0,4,15595,125,44604,320,0.0,1.0,Jagielka,0
603,0,0,23,,,0,8432,0,0,0,0,0.0,0,1,1.5,1.5,2,José,2.0,2,0,2.9,False,28.4,180,,,45,0,0,0,8432.jpg,2.0,0,2,Reina,0.3,False,,a,2,7,0.0,4,24154,4336,3599,1066,0.4,0.9,Reina,0
472,0,0,17,,,0,167878,0,0,-3,3,22.2,0,3,0.0,-1.0,0,Ben,0.0,0,0,3.7,False,10.6,51,,,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,,a,15,49,4.0,4,1068,30,2860,36,0.0,0.9,Osborn,0
546,0,0,17,,,0,74375,0,0,0,0,2.7,0,2,0.2,0.2,0,Ezequiel,0.2,4,0,1.9,False,10.2,123,,,40,0,0,0,74375.jpg,1.0,0,0,Schelotto,0.5,False,,a,4,36,8.0,4,59658,340,32739,953,0.0,1.0,Schelotto,0
497,0,0,14,0.0,0.0,1,160987,0,0,-2,2,6.3,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,2.6,False,20.0,135,Thigh injury - Unknown return date,2019-08-23T21:30:13.493993Z,48,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.0,False,,i,8,11,0.0,4,2760,3,7154,9,0.0,0.8,Gbamin,0
375,0,0,10,100.0,100.0,0,216058,0,0,-1,1,0.8,0,3,0.2,0.7,0,Domingos,0.2,2,0,1.5,False,7.4,18,,2019-10-29T22:00:19.938793Z,44,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,,a,18,57,7.0,4,6541,12,9887,69,0.0,0.9,Quina,0
45,0,0,5,0.0,0.0,1,106757,0,0,-3,3,1.3,0,4,0.0,0.0,0,Jürgen,0.0,1,0,3.3,False,3.2,85,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,,n,4,36,30.0,3,6618,4,23566,25,0.0,0.6,Locadia,0
352,0,0,8,,,0,209042,0,0,-2,2,0.2,0,3,-0.5,1.0,0,Oliver,0.0,0,0,0.5,False,5.0,12,,,43,0,0,0,209042.jpg,1.0,0,0,Skipp,0.6,False,,a,17,6,0.0,3,39429,1891,41756,1309,0.0,0.7,Skipp,0
