,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek,id_,sum_points,web_name,next_week_points
3326,0,0,7,0,17.9,399,146,2,0,5.3,13.6,2019-12-04T19:30:00Z,90,20,0,0,0,0,15,0,19981,0,2,21.0,2,-92,106,198,60,False,0,15,399,25,Fornals,5
3327,1,0,16,0,21.1,399,160,3,0,5.6,21.2,2019-12-09T20:00:00Z,90,1,0,0,0,0,16,0,19910,3,1,14.0,5,-110,141,251,60,True,0,16,399,30,Fornals,6
3328,1,0,19,1,32.8,399,169,0,0,9.9,29.0,2019-12-14T17:30:00Z,90,16,0,0,0,0,17,0,19954,1,0,37.0,6,-48,307,355,60,False,0,17,399,36,Fornals,0
3329,0,0,10,0,0.0,319,3,3,0,1.0,9.8,2019-08-10T14:00:00Z,90,5,0,0,0,0,1,1,49447,0,3,0.0,1,0,0,0,45,False,0,1,319,1,Gunn,2
3330,0,0,16,0,0.0,319,19,2,0,3.0,30.2,2019-08-17T14:00:00Z,90,10,0,0,0,0,2,4,49588,2,1,0.0,2,-3047,1311,4358,45,True,0,2,319,3,Gunn,7
3331,0,0,26,1,0.0,319,23,0,0,2.2,21.6,2019-08-24T14:00:00Z,90,4,0,0,0,0,3,3,51272,2,0,0.0,7,-356,3113,3469,45,False,0,3,319,10,Gunn,5
3332,0,1,23,0,0.0,319,39,1,0,4.6,45.8,2019-08-31T11:30:00Z,90,12,0,0,0,0,4,7,64626,1,1,0.0,5,8635,14328,5693,45,True,0,4,319,15,Gunn,9
3333,0,2,28,1,0.0,319,47,0,0,2.7,27.0,2019-09-14T14:00:00Z,90,15,0,0,0,0,5,4,107820,1,0,0.0,9,34082,44290,10208,45,False,0,5,319,24,Gunn,1
3334,0,0,7,0,0.0,319,59,3,0,0.2,1.6,2019-09-20T19:00:00Z,90,3,0,0,0,0,6,0,234026,3,1,0.0,1,105938,115066,9128,45,True,0,6,319,25,Gunn,1
3335,0,0,11,0,0.0,319,69,2,0,1.8,17.8,2019-09-28T14:00:00Z,90,17,0,0,0,0,7,2,250035,1,2,0.0,1,16366,41114,24748,45,False,0,7,319,26,Gunn,1
3336,0,0,14,0,0.0,319,78,4,0,1.8,17.8,2019-10-06T13:00:00Z,90,6,0,0,0,0,8,3,242592,4,1,0.0,1,-6814,8043,14857,45,True,0,8,319,27,Gunn,2
3337,0,0,9,0,0.0,319,90,1,0,0.1,1.0,2019-10-19T14:00:00Z,90,20,0,0,0,0,9,0,233529,1,1,0.0,2,-10184,4181,14365,45,False,0,9,319,29,Gunn,0
3338,0,0,22,0,0.0,319,98,9,0,4.7,46.8,2019-10-25T19:00:00Z,90,9,0,0,0,0,10,6,228331,9,0,0.0,0,-6103,2545,8648,45,True,0,10,319,29,Gunn,0
3339,0,0,0,0,0.0,319,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,11,0,0,0,0,11,0,206201,1,2,0.0,0,-21793,580,22373,45,False,0,11,319,29,Gunn,0
3340,0,0,0,0,0.0,319,118,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,8,0,0,0,0,12,0,191293,2,1,0.0,0,-15281,657,15938,45,True,0,12,319,29,Gunn,0
3341,0,0,0,0,0.0,319,121,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,1,0,0,0,0,13,0,175129,2,2,0.0,0,-16650,993,17643,45,False,0,13,319,29,Gunn,0
3342,0,0,0,0,0.0,319,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,18,0,0,0,0,14,0,167371,1,2,0.0,0,-8532,1821,10353,45,True,0,14,319,29,Gunn,0
3343,0,0,0,0,0.0,319,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,14,0,0,0,0,15,0,157628,1,2,0.0,0,-10220,719,10939,45,True,0,15,319,29,Gunn,0
3344,0,0,0,0,0.0,319,156,0,0,0.0,0.0,2019-12-08T14:00:00Z,0,13,0,0,0,0,16,0,148530,1,2,0.0,0,-9225,361,9586,45,False,0,16,319,29,Gunn,0
3345,0,0,0,0,0.0,319,169,0,0,0.0,0.0,2019-12-14T17:30:00Z,0,19,0,0,0,0,17,0,142593,1,0,0.0,0,-6317,1436,7753,44,True,0,17,319,29,Gunn,0
3346,0,0,26,1,0.2,467,10,0,0,1.5,15.0,2019-08-11T13:00:00Z,90,13,0,0,0,0,1,0,39038,1,0,0.0,6,0,0,0,45,False,0,1,467,6,Chambers,0
3347,0,0,0,0,0.0,467,11,0,0,0.0,0.0,2019-08-17T11:30:00Z,0,5,0,0,0,0,2,0,76092,1,2,0.0,0,15821,22739,6918,45,True,0,2,467,6,Chambers,0
3348,0,0,0,0,0.0,467,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,10,0,0,0,0,3,0,66147,1,3,0.0,0,-11386,4263,15649,45,False,0,3,467,6,Chambers,0
3349,0,0,0,0,0.0,467,31,0,0,0.0,0.0,2019-09-01T15:30:00Z,0,17,0,0,0,0,4,0,60994,2,2,0.0,0,-7219,1906,9125,45,True,0,4,467,6,Chambers,0
3350,0,0,0,0,0.0,467,49,0,0,0.0,0.0,2019-09-15T15:30:00Z,0,18,0,0,0,0,5,0,57955,2,2,0.0,0,-4800,2247,7047,45,False,0,5,467,6,Chambers,7
3351,0,0,17,0,11.0,467,51,1,1,8.7,44.8,2019-09-22T15:30:00Z,45,2,0,0,0,0,6,0,55531,2,3,31.0,7,-3112,1066,4178,44,True,0,6,467,13,Chambers,1
3352,0,0,9,0,12.8,467,67,1,0,2.5,8.0,2019-09-30T19:00:00Z,90,12,0,0,0,0,7,0,65031,1,1,4.0,1,7509,11168,3659,44,False,1,7,467,14,Chambers,8
3353,0,2,27,1,13.0,467,71,0,0,7.3,15.4,2019-10-06T13:00:00Z,90,3,0,0,0,0,8,0,72961,0,1,45.0,8,6625,10093,3468,44,True,0,8,467,22,Chambers,1
3354,0,0,9,0,30.9,467,88,1,0,7.9,20.2,2019-10-21T19:00:00Z,90,15,0,0,0,0,9,0,102035,0,1,28.0,1,26078,31329,5251,44,False,1,9,467,23,Chambers,0
3355,0,0,2,0,6.6,467,91,2,0,1.9,6.6,2019-10-27T16:30:00Z,90,7,0,0,0,0,10,0,114859,2,2,6.0,0,12796,17015,4219,44,True,1,10,467,23,Chambers,2
3356,0,0,11,0,11.8,467,101,1,0,3.8,20.6,2019-11-02T15:00:00Z,90,20,0,0,0,0,11,0,115000,1,1,6.0,2,94,8370,8276,44,True,0,11,467,25,Chambers,1
3357,0,0,14,0,0.8,467,113,2,0,2.3,22.6,2019-11-09T17:30:00Z,90,9,0,0,0,0,12,0,110458,0,2,0.0,1,-4334,3043,7377,44,False,0,12,467,26,Chambers,1
3358,0,0,6,0,1.9,467,121,1,0,0.9,7.4,2019-11-23T15:00:00Z,45,16,0,0,0,0,13,0,118557,2,2,0.0,1,6084,12998,6914,44,True,0,13,467,27,Chambers,0
3359,0,0,6,0,3.2,467,137,2,0,9.1,14.8,2019-12-01T14:00:00Z,90,14,0,0,0,0,14,0,113110,2,2,73.0,0,-4964,4116,9080,44,False,1,14,467,27,Chambers,0
3360,0,0,0,0,0.0,467,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,4,0,0,0,0,15,0,110115,2,1,0.0,0,-3423,2391,5814,44,True,0,15,467,27,Chambers,2
3361,0,0,14,0,0.3,467,160,1,0,2.7,27.0,2019-12-09T20:00:00Z,90,19,0,0,0,0,16,0,99585,3,1,0.0,2,-10571,875,11446,44,False,0,16,467,29,Chambers,1
3362,0,0,12,0,0.2,467,161,3,0,2.4,23.8,2019-12-15T16:30:00Z,90,11,0,0,0,0,17,0,93896,3,0,0.0,1,-5962,1794,7756,44,True,0,17,467,30,Chambers,0
3363,0,0,0,0,0.0,289,1,0,0,0.0,0.0,2019-08-09T19:00:00Z,0,10,0,0,0,0,1,0,10849,1,4,0.0,0,0,0,0,45,False,0,1,289,0,Tettey,1
3364,0,0,3,0,0.1,289,17,1,0,0.2,2.2,2019-08-17T14:00:00Z,3,13,0,0,0,0,2,0,10758,1,3,0.0,1,-1034,672,1706,45,True,0,2,289,1,Tettey,0
3365,0,0,0,0,0.0,289,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,6,0,0,0,0,3,0,13427,3,2,0.0,0,929,2249,1320,45,True,0,3,289,1,Tettey,0
3366,0,0,0,0,0.0,289,40,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,19,0,0,0,0,4,0,13655,0,2,0.0,0,-335,1265,1600,45,False,0,4,289,1,Tettey,2
3367,0,0,10,0,0.0,289,46,2,0,1.6,15.6,2019-09-14T16:30:00Z,90,11,0,0,0,0,5,0,13432,2,3,0.0,2,-572,785,1357,45,True,0,5,289,3,Tettey,1
3368,0,0,3,0,0.0,289,52,1,0,0.0,0.0,2019-09-21T14:00:00Z,12,5,0,0,0,0,6,0,15302,0,2,0.0,1,1228,2115,887,45,False,0,6,289,4,Tettey,0
3369,0,0,0,0,0.0,289,64,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,7,0,0,0,0,7,0,13558,0,2,0.0,0,-1581,255,1836,45,False,0,7,289,4,Tettey,0
3370,0,0,0,0,0.0,289,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,2,0,0,0,0,8,0,12378,5,1,0.0,0,-1221,19,1240,45,True,0,8,289,4,Tettey,3
3371,0,0,15,1,1.3,289,82,0,0,1.8,16.6,2019-10-19T14:00:00Z,90,3,0,0,0,0,9,0,11739,0,0,0.0,3,-681,52,733,45,False,0,9,289,7,Tettey,2
3372,0,0,18,0,2.4,289,97,3,0,2.6,23.4,2019-10-27T16:30:00Z,90,12,0,0,0,0,10,0,11887,3,1,0.0,2,27,226,199,45,True,0,10,289,9,Tettey,2
3373,0,0,14,0,0.0,289,104,1,0,1.5,15.2,2019-11-02T15:00:00Z,83,4,0,0,0,0,11,0,11992,0,2,0.0,2,-3,371,374,45,False,0,11,289,11,Tettey,2
3374,0,0,13,0,3.3,289,117,2,0,1.7,7.6,2019-11-08T20:00:00Z,90,18,0,0,0,0,12,0,12087,2,0,6.0,2,31,316,285,45,True,0,12,289,13,Tettey,2
3375,0,0,9,1,1.7,289,126,0,0,1.5,12.8,2019-11-23T15:00:00Z,90,8,0,0,0,0,13,0,15096,2,0,0.0,2,2392,3207,815,45,False,1,13,289,15,Tettey,0
3376,0,0,0,0,0.0,289,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,1,0,0,0,0,14,0,14515,2,2,0.0,0,-267,860,1127,45,True,0,14,289,15,Tettey,5
3377,1,1,27,0,15.8,289,150,0,0,4.1,25.6,2019-12-04T19:30:00Z,45,16,0,0,0,0,15,0,13485,1,2,0.0,5,-1016,44,1060,45,False,0,15,289,20,Tettey,9
3378,0,2,36,0,5.2,289,157,2,1,7.2,46.4,2019-12-08T14:00:00Z,90,15,0,0,0,0,16,0,14201,2,1,20.0,9,522,937,415,45,True,0,16,289,29,Tettey,1
3379,0,0,8,0,5.6,289,165,1,0,4.1,8.4,2019-12-14T15:00:00Z,90,9,0,0,0,0,17,0,20800,1,1,27.0,1,5671,6628,957,45,False,1,17,289,30,Tettey,0
3380,0,0,23,1,15.3,85,3,0,0,3.2,14.2,2019-08-10T14:00:00Z,90,16,0,0,0,0,1,0,16279,0,3,2.0,6,0,0,0,45,True,0,1,85,6,Lowton,1
3381,0,0,12,0,15.4,85,11,2,0,2.7,10.2,2019-08-17T11:30:00Z,90,1,0,0,0,0,2,0,20927,1,2,1.0,1,707,2336,1629,45,False,0,2,85,7,Lowton,2
3382,0,0,13,0,29.6,85,30,1,0,6.1,31.6,2019-08-25T15:30:00Z,90,20,0,0,0,0,3,0,24396,1,1,0.0,2,1983,4941,2958,45,False,0,3,85,9,Lowton,1
3383,0,0,11,0,14.1,85,32,3,0,2.5,10.6,2019-08-31T16:30:00Z,90,10,0,0,0,0,4,0,29711,3,0,0.0,1,4264,8458,4194,45,True,0,4,85,10,Lowton,2
3384,0,0,12,0,1.8,85,43,1,0,2.7,23.2,2019-09-14T14:00:00Z,90,4,0,0,0,0,5,0,50491,1,1,2.0,2,19089,25349,6260,45,False,0,5,85,12,Lowton,6
3385,0,0,25,1,40.0,85,52,0,0,6.1,18.6,2019-09-21T14:00:00Z,90,14,0,0,0,0,6,0,58515,0,2,2.0,6,7940,12233,4293,45,True,0,6,85,18,Lowton,4
3386,1,0,22,0,15.3,85,61,2,0,5.0,32.8,2019-09-28T14:00:00Z,90,2,0,0,0,0,7,0,66270,2,2,2.0,4,6870,11234,4364,45,False,0,7,85,22,Lowton,6
3387,0,0,23,1,4.9,85,73,0,0,2.2,15.0,2019-10-05T14:00:00Z,90,8,0,0,0,0,8,0,71146,0,1,2.0,6,3955,6914,2959,45,True,0,8,85,28,Lowton,0
3388,0,0,15,0,17.3,85,86,2,0,3.5,16.0,2019-10-19T14:00:00Z,90,9,0,0,0,0,9,0,78842,1,2,2.0,0,6772,13027,6255,45,False,1,9,85,28,Lowton,0
3389,0,0,16,0,13.0,85,93,4,0,4.0,25.4,2019-10-26T16:30:00Z,90,6,0,0,0,0,10,0,77616,4,2,2.0,0,-1030,2751,3781,45,True,0,10,85,28,Lowton,1
3390,0,0,10,0,3.8,85,108,3,0,1.8,14.0,2019-11-02T15:00:00Z,90,15,0,0,0,0,11,0,79064,0,3,0.0,1,963,5025,4062,45,False,0,11,85,29,Lowton,0
3391,0,0,0,0,0.0,85,111,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,19,0,0,0,0,12,0,77381,0,3,0.0,0,-2076,2477,4553,45,True,0,12,85,29,Lowton,0
3392,0,0,0,0,0.0,85,129,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,18,0,0,0,0,13,0,68386,3,0,0.0,0,-8788,1080,9868,45,False,0,13,85,29,Lowton,0
3393,0,0,0,0,0.0,85,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,7,0,0,0,0,14,0,56587,2,0,0.0,0,-11941,656,12597,45,True,0,14,85,29,Lowton,0
3394,0,0,0,0,0.0,85,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,11,0,0,0,0,15,0,50277,4,1,0.0,0,-6548,118,6666,45,True,0,15,85,29,Lowton,-1
3395,0,0,4,0,1.6,85,158,5,0,1.7,15.2,2019-12-07T15:00:00Z,90,17,0,0,0,0,16,0,43396,0,5,0.0,-1,-7033,111,7144,45,False,1,16,85,28,Lowton,0
3396,0,0,0,0,0.0,85,162,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,13,0,0,0,0,17,0,40965,0,1,0.0,0,-2593,554,3147,44,True,0,17,85,28,Lowton,0
3397,0,0,0,0,0.0,511,4,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,7,0,0,0,0,1,0,15480,0,0,0.0,0,0,0,0,55,False,0,1,511,0,Sidibé,0
3398,0,0,0,0,0.0,511,15,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,18,0,0,0,0,2,0,17208,0,1,0.0,0,-2757,950,3707,55,True,0,2,511,0,Sidibé,0
3399,0,0,0,0,0.0,511,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,0,2,0,0,0,0,3,0,14460,0,2,0.0,0,-3517,487,4004,55,False,0,3,511,0,Sidibé,0
3400,0,0,0,0,0.0,511,35,0,0,0.0,0.0,2019-09-01T13:00:00Z,0,20,0,0,0,0,4,0,12994,2,3,0.0,0,-2060,325,2385,54,True,0,4,511,0,Sidibé,0
3401,0,0,0,0,0.0,511,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,0,3,0,0,0,0,5,0,12225,1,3,0.0,0,-1269,444,1713,54,False,0,5,511,0,Sidibé,0
3402,0,0,0,0,0.0,511,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,15,0,0,0,0,6,0,11820,2,0,0.0,0,-693,195,888,54,True,0,6,511,0,Sidibé,0
3403,0,0,0,0,0.0,511,65,0,0,0.0,0.0,2019-09-28T16:30:00Z,0,11,0,0,0,0,7,0,11234,3,1,0.0,0,-772,193,965,53,True,0,7,511,0,Sidibé,0
3404,0,0,1,0,1.5,511,73,1,0,0.4,0.8,2019-10-05T14:00:00Z,31,5,0,0,0,0,8,0,10944,0,1,2.0,0,-438,159,597,53,False,1,8,511,0,Sidibé,9
3405,0,3,32,1,20.6,511,85,0,0,4.1,18.8,2019-10-19T11:30:00Z,90,19,0,0,0,0,9,0,11076,0,2,2.0,9,-70,357,427,53,True,0,9,511,9,Sidibé,1
3406,0,0,11,0,15.5,511,92,3,0,3.7,21.0,2019-10-26T14:00:00Z,90,4,0,0,0,0,10,0,12996,2,3,0.0,1,1565,1872,307,53,False,0,10,511,10,Sidibé,2
3407,0,0,10,0,3.2,511,106,1,0,1.7,11.4,2019-11-03T16:30:00Z,90,17,0,0,0,0,11,0,13056,1,1,2.0,2,-41,780,821,53,True,0,11,511,12,Sidibé,4
3408,1,0,22,0,15.3,511,118,1,0,7.0,33.0,2019-11-09T15:00:00Z,90,16,0,0,0,0,12,0,14119,2,1,22.0,4,685,1270,585,53,False,1,12,511,16,Sidibé,2
3409,0,0,11,0,9.4,511,126,1,0,2.1,12.0,2019-11-23T15:00:00Z,65,14,0,0,0,0,13,0,19055,2,0,0.0,2,3856,4864,1008,53,True,0,13,511,18,Sidibé,4
3410,1,0,19,0,19.3,511,133,2,0,5.7,33.0,2019-12-01T16:30:00Z,90,9,0,0,0,0,14,0,16322,1,2,5.0,4,-2111,324,2435,53,False,0,14,511,22,Sidibé,0
3411,0,0,5,0,0.2,511,149,3,0,0.9,8.6,2019-12-04T20:15:00Z,34,10,0,0,0,0,15,0,16595,2,5,0.0,0,88,704,616,53,False,0,15,511,22,Sidibé,6
3412,1,1,28,0,35.9,511,154,1,0,8.6,45.6,2019-12-07T12:30:00Z,90,6,0,0,0,0,16,0,16301,1,3,4.0,6,-439,672,1111,53,True,0,16,511,28,Sidibé,0
3413,0,0,0,0,0.0,511,167,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,12,0,0,0,0,17,0,21323,1,1,0.0,0,4266,5166,900,53,False,0,17,511,28,Sidibé,0
3414,0,0,0,0,0.0,438,3,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,5,0,0,0,0,1,0,5892,0,3,0.0,0,0,0,0,55,False,0,1,438,0,Djenepo,0
3415,0,0,0,0,0.5,438,19,0,0,0.2,1.4,2019-08-17T14:00:00Z,13,10,0,0,0,0,2,0,5561,2,1,0.0,0,-905,64,969,55,True,1,2,438,0,Djenepo,5
3416,0,0,24,0,1.3,438,23,0,1,7.4,41.2,2019-08-24T14:00:00Z,37,4,0,0,0,0,3,0,4896,2,0,31.0,5,-856,132,988,54,False,1,3,438,5,Djenepo,0
3417,0,0,0,0,0.0,438,39,0,0,0.0,0.0,2019-08-31T11:30:00Z,0,12,0,0,0,0,4,0,5501,1,1,0.0,0,340,1420,1080,54,True,0,4,438,5,Djenepo,11
3418,0,3,41,1,11.3,438,47,0,1,9.3,49.4,2019-09-14T14:00:00Z,73,15,0,0,0,0,5,0,4334,1,0,32.0,11,-1123,110,1233,54,False,0,5,438,16,Djenepo,0
3419,0,0,0,0,0.0,438,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,3,0,0,0,0,6,0,16848,3,1,0.0,0,10968,15570,4602,54,True,0,6,438,16,Djenepo,0
3420,0,0,0,0,0.0,438,69,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,17,0,0,0,0,7,0,10509,1,2,0.0,0,-5574,367,5941,53,False,0,7,438,16,Djenepo,0
3421,0,0,0,0,0.0,438,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,6,0,0,0,0,8,0,7901,4,1,0.0,0,-2779,95,2874,53,True,0,8,438,16,Djenepo,0
3422,0,0,0,0,0.0,438,90,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,20,0,0,0,0,9,0,6713,1,1,0.0,0,-1272,117,1389,52,False,0,9,438,16,Djenepo,0
3423,0,0,0,0,0.0,438,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,9,0,0,0,0,10,0,6230,9,0,0.0,0,-526,52,578,52,True,0,10,438,16,Djenepo,1
3424,0,0,5,0,0.3,438,107,1,0,0.5,2.6,2019-11-02T15:00:00Z,6,11,0,0,0,0,11,0,5723,1,2,2.0,1,-512,66,578,52,False,0,11,438,17,Djenepo,2
3425,0,0,1,0,0.6,438,118,2,0,0.7,3.0,2019-11-09T15:00:00Z,90,8,0,0,0,0,12,0,7976,2,1,3.0,2,2058,2312,254,52,True,0,12,438,19,Djenepo,1
3426,0,0,-1,0,0.9,438,121,1,0,3.4,5.0,2019-11-23T15:00:00Z,14,1,0,0,0,0,13,0,9098,2,2,28.0,1,1168,1823,655,52,False,0,13,438,20,Djenepo,5
3427,1,0,24,0,12.8,438,138,1,0,5.1,29.8,2019-11-30T17:30:00Z,90,18,0,0,0,0,14,0,9610,1,2,8.0,5,452,1103,651,52,True,0,14,438,25,Djenepo,1
3428,0,0,-1,0,2.0,438,150,1,0,1.0,3.0,2019-12-04T19:30:00Z,71,14,0,0,0,0,15,0,11210,1,2,5.0,1,1522,1825,303,52,True,1,15,438,26,Djenepo,2
3429,0,0,12,0,12.8,438,156,1,0,3.3,3.2,2019-12-08T14:00:00Z,72,13,0,0,0,0,16,0,10809,1,2,17.0,2,-399,541,940,52,False,0,16,438,28,Djenepo,2
3430,0,0,11,0,25.8,438,169,1,0,4.2,11.6,2019-12-14T17:30:00Z,90,19,0,0,0,0,17,0,10461,1,0,5.0,2,-396,534,930,52,True,0,17,438,30,Djenepo,0
3431,0,0,10,0,40.8,343,6,0,0,7.1,12.6,2019-08-10T16:30:00Z,26,2,0,0,0,0,1,0,370921,1,3,18.0,1,0,0,0,90,True,0,1,343,1,Eriksen,2
3432,0,0,11,0,13.7,343,16,2,0,2.2,6.6,2019-08-17T16:30:00Z,90,11,0,0,0,0,2,0,349292,2,2,2.0,2,-69150,13803,82953,90,False,0,2,343,3,Eriksen,1
3433,0,0,9,0,26.6,343,28,0,0,5.1,8.0,2019-08-25T15:30:00Z,28,13,0,0,0,0,3,0,322936,1,0,16.0,1,-41407,15462,56869,89,True,0,3,343,4,Eriksen,8
3434,0,2,27,0,28.7,343,31,2,1,13.9,56.2,2019-09-01T15:30:00Z,90,1,0,0,0,0,4,0,269856,2,2,54.0,8,-60353,5930,66283,88,False,1,4,343,12,Eriksen,2
3435,0,0,7,1,29.7,343,48,0,0,4.6,9.2,2019-09-14T14:00:00Z,90,7,0,0,0,0,5,0,293690,0,4,7.0,2,8868,32544,23676,88,True,1,5,343,14,Eriksen,1
3436,0,0,1,0,5.4,343,56,1,0,0.5,0.0,2019-09-21T11:30:00Z,11,9,0,0,0,0,6,0,285994,1,2,0.0,1,-11447,11555,23002,88,False,0,6,343,15,Eriksen,6
3437,1,1,28,0,37.6,343,69,1,0,6.8,27.8,2019-09-28T14:00:00Z,90,16,0,0,0,0,7,0,263830,1,2,3.0,6,-26453,9079,35532,88,True,0,7,343,21,Eriksen,2
3438,0,0,7,0,5.3,343,72,3,0,3.1,10.0,2019-10-05T11:30:00Z,90,4,0,0,0,0,8,0,265642,0,3,16.0,2,-2566,11540,14106,88,False,0,8,343,23,Eriksen,0
3439,0,0,0,0,0.0,343,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,243609,1,1,0.0,0,-23937,4004,27941,88,True,0,9,343,23,Eriksen,2
3440,0,0,4,0,6.4,343,94,2,0,1.0,0.0,2019-10-27T16:30:00Z,87,10,0,0,0,0,10,0,227224,1,2,4.0,2,-17595,667,18262,87,False,0,10,343,25,Eriksen,1
3441,0,0,3,0,9.1,343,106,1,0,1.2,0.0,2019-11-03T16:30:00Z,90,8,0,0,0,0,11,0,221548,1,1,4.0,1,-8039,2582,10621,87,False,1,11,343,26,Eriksen,0
3442,0,0,0,0,0.0,343,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,226070,1,1,0.0,0,957,8205,7248,87,True,0,12,343,26,Eriksen,1
3443,0,0,2,0,0.1,343,130,1,0,0.0,0.0,2019-11-23T12:30:00Z,11,19,0,0,0,0,13,0,220432,3,2,0.0,1,-6176,6473,12649,87,False,0,13,343,27,Eriksen,0
3444,0,0,0,0,0.0,343,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,3,0,0,0,0,14,0,213861,2,3,0.0,0,-7392,1980,9372,87,True,0,14,343,27,Eriksen,1
3445,0,0,5,0,11.6,343,144,0,0,1.9,5.4,2019-12-04T19:30:00Z,26,12,0,0,0,0,15,0,207863,1,2,2.0,1,-6619,672,7291,86,False,0,15,343,28,Eriksen,0
3446,0,0,0,0,0.0,343,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,203863,0,5,0.0,0,-4656,715,5371,86,True,0,16,343,28,Eriksen,4
3447,1,0,13,0,14.0,343,170,0,0,3.1,17.0,2019-12-15T14:00:00Z,1,20,0,0,0,0,17,0,198879,2,1,0.0,4,-5988,595,6583,86,False,0,17,343,32,Eriksen,0
3448,0,0,0,0,5.3,303,2,1,0,1.5,2.0,2019-08-10T14:00:00Z,62,3,0,0,0,0,1,0,12742,1,1,8.0,2,0,0,0,55,False,0,1,303,2,McGoldrick,2
3449,0,0,4,1,2.5,303,18,0,0,6.5,9.6,2019-08-18T13:00:00Z,88,7,0,0,0,0,2,0,15106,0,1,53.0,2,656,2924,2268,55,True,0,2,303,4,McGoldrick,1
3450,0,0,8,0,3.0,303,27,1,0,0.8,4.8,2019-08-24T14:00:00Z,53,9,0,0,0,0,3,0,21755,2,1,0.0,1,5225,10359,5134,55,True,0,3,303,5,McGoldrick,1
3451,0,0,2,0,2.7,303,33,0,0,0.2,0.0,2019-08-31T14:00:00Z,27,6,0,0,0,0,4,0,19611,2,2,0.0,1,-2388,3109,5497,55,False,0,4,303,6,McGoldrick,2
3452,0,0,-7,0,4.1,303,47,1,0,7.4,16.4,2019-09-14T14:00:00Z,90,16,0,0,0,0,5,0,16879,1,0,53.0,2,-3166,1843,5009,55,True,0,5,303,8,McGoldrick,0
3453,0,0,0,0,0.0,303,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,8,0,0,0,0,6,0,16200,2,0,0.0,0,-1027,1639,2666,55,False,0,6,303,8,McGoldrick,0
3454,0,0,0,0,0.0,303,68,0,0,0.0,0.0,2019-09-28T11:30:00Z,0,10,0,0,0,0,7,0,13580,1,0,0.0,0,-2693,621,3314,55,True,0,7,303,8,McGoldrick,0
3455,0,0,0,0,0.0,303,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,18,0,0,0,0,8,0,11266,0,0,0.0,0,-2341,42,2383,54,False,0,8,303,8,McGoldrick,1
3456,0,0,-4,1,2.3,303,88,0,0,0.7,0.8,2019-10-21T19:00:00Z,77,1,0,0,0,0,9,0,9920,0,1,4.0,1,-1390,29,1419,54,True,1,9,303,9,McGoldrick,2
3457,0,0,7,0,13.9,303,100,1,0,9.7,19.4,2019-10-26T14:00:00Z,80,19,0,0,0,0,10,0,9799,1,1,64.0,2,-191,198,389,54,False,0,10,303,11,McGoldrick,2
3458,0,0,13,1,18.3,303,108,0,0,5.4,12.8,2019-11-02T15:00:00Z,74,5,0,0,0,0,11,0,9918,0,3,23.0,2,66,510,444,54,True,0,11,303,13,McGoldrick,8
3459,1,3,28,0,44.8,303,119,1,0,9.2,38.0,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,0,9749,1,1,9.0,8,-202,297,499,54,False,0,12,303,21,McGoldrick,2
