id_,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
8,0,0,0,100.0,100.0,0,233963,0,0,-1,1,0.0,0,2,0.5,1.0,0,Konstantinos,0.0,0,0,0.0,False,0.0,0,,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,a,1,3,0.0,0,380,21,3505,27,0.0,0.0,Mavropanos,0
9,0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,199,10,2223,21,0.0,0.0,Jenkinson,0
10,0,0,0,100.0,100.0,0,156074,0,0,0,0,0.0,0,2,0.5,1.0,0,Rob,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,0.0,0,0,Holding,0.2,False,,a,1,3,0.0,0,8134,196,6063,306,0.0,0.0,Holding,0
13,0,0,0,0.0,0.0,0,205533,0,0,-1,1,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.7,False,,n,1,3,0.0,0,32503,430,90856,907,0.0,0.0,Nketiah,0
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.8,False,,n,1,3,0.0,0,74891,4099,53132,2335,0.0,0.0,Elneny,0
427,0,0,0,,,0,98980,0,0,-1,1,0.0,0,1,0.5,1.0,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,1,3,0.0,0,3472,79,8935,177,0.0,0.0,Martínez,0
515,0,0,0,100.0,100.0,0,192895,0,0,-1,1,0.0,0,2,0.5,1.0,0,Kieran,0.0,0,0,0.0,False,0.0,0,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,0.0,0,0,Tierney,1.0,False,,a,1,3,0.0,0,50337,2659,43002,1017,0.0,0.0,Tierney,0
23,0,0,0,0.0,0.0,0,43252,0,0,-1,1,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-08-08T17:00:13.859858Z,44,0,0,0,43252.jpg,0.0,0,0,Chester,0.0,False,,i,2,7,0.0,0,193,5,5680,47,0.0,0.0,Chester,0
25,0,0,0,100.0,100.0,0,123354,0,0,0,0,0.0,0,2,-1.5,0.0,0,Kortney,0.0,0,0,0.0,False,0.0,0,,2019-08-15T13:00:13.496241Z,45,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,0.0,0,530,11,3130,51,0.0,0.0,Hause,0
27,0,0,0,100.0,100.0,0,98770,0,0,-1,1,0.0,0,1,-1.5,0.0,0,Ørjan,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:08.973693Z,44,0,0,0,98770.jpg,0.0,0,0,Nyland,0.2,False,,a,2,7,0.0,0,1991,25,6726,127,0.0,0.0,Nyland,0
32,0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,169,2,1142,6,0.0,0.0,Green,0
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,414,6,6585,40,0.0,0.0,Bjarnason,0
429,0,0,0,100.0,100.0,0,79852,0,0,-1,1,0.0,0,1,-1.5,0.0,0,Jed,0.0,0,0,0.0,False,0.0,0,,2019-08-05T15:00:10.959066Z,44,0,0,0,79852.jpg,0.0,0,0,Steer,0.1,False,,a,2,7,0.0,0,813,12,4022,56,0.0,0.0,Steer,0
474,0,0,0,,,0,88175,0,0,-1,1,0.0,0,1,-1.5,0.0,0,Lovre,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,a,2,7,0.0,0,799,19,2920,64,0.0,0.0,Kalinic,0
64,0,0,0,100.0,100.0,0,235530,0,0,-1,1,0.0,0,2,0.5,0.5,0,Lloyd,0.0,0,0,0.0,False,0.0,0,,2019-08-04T16:00:15.955778Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.1,False,,a,3,91,0.0,0,2491,137,4883,138,0.0,0.0,Kelly,0
66,0,0,0,,,0,222434,0,0,0,0,0.0,0,2,0.5,0.5,0,Jack,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,222434.jpg,0.0,0,0,Simpson,6.7,False,,a,3,91,0.0,0,129595,2736,214611,4921,0.0,0.0,Simpson,0
71,0,0,0,0.0,0.0,0,217331,0,0,-1,1,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,44,0,0,0,217331.jpg,0.0,0,0,Surridge,0.6,False,,n,3,91,0.0,0,38300,550,60002,784,0.0,0.0,Surridge,0
72,0,0,0,0.0,0.0,0,40349,0,0,-2,2,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,43,0,0,0,40349.jpg,0.0,0,0,Begovic,1.1,False,,n,3,91,0.0,0,11443,28,129636,1202,0.0,0.0,Begovic,0
73,0,0,0,,,0,18726,0,0,-1,1,0.0,0,1,0.5,0.5,0,Artur,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,4732,93,13837,243,0.0,0.0,Boruc,0
74,0,0,0,,,0,229600,0,0,-2,2,0.0,0,1,0.5,0.5,0,Mark,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,1824,83,8845,115,0.0,0.0,Travers,0
76,0,0,0,0.0,0.0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,False,0.0,0,Ankle injury - Unknown return date,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,465,10,17300,72,0.0,0.0,Brooks,0
77,0,0,0,0.0,0.0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,i,3,91,0.0,0,144,4,301,5,0.0,0.0,Stanislas,0
81,0,0,0,0.0,0.0,0,40387,0,0,-1,1,0.0,0,3,0.0,0.0,0,Dan,0.0,0,0,0.0,False,0.0,0,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,0.0,0,0,Gosling,0.0,False,,i,3,91,0.0,0,86,2,803,2,0.0,0.0,Gosling,0
40,0,0,0,100.0,100.0,0,52484,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Leon,0.0,0,0,0.0,False,0.0,0,,2019-09-12T13:00:14.154646Z,44,0,0,0,52484.jpg,0.0,0,0,Balogun,0.1,False,,a,4,36,0.0,0,655,13,3631,32,0.0,0.0,Balogun,0
479,0,0,0,100.0,100.0,0,57513,0,0,-1,1,0.0,0,1,0.5,0.0,0,Jonas,0.0,0,0,0.0,False,0.0,0,,2019-09-08T18:30:16.855771Z,44,0,0,0,57513.jpg,0.0,0,0,Lössl,0.4,False,,a,8,11,0.0,0,1677,22,21529,213,0.0,0.0,Lössl,0
557,0,0,0,,,0,195855,0,0,0,0,0.0,0,3,1.7,1.2,0,Beni,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195855.jpg,0.0,0,0,Baningime,0.0,False,,a,8,11,0.0,0,18,18,2,2,0.0,0.0,Baningime,0
167,0,0,0,,,0,173515,0,0,-3,3,0.0,0,4,0.5,0.0,0,Kelechi,0.0,0,0,0.0,False,0.0,0,,,57,0,0,0,173515.jpg,0.0,0,0,Iheanacho,0.2,False,,a,9,13,0.0,0,4476,108,18620,186,0.0,0.0,Iheanacho,0
257,0,0,0,0.0,0.0,0,77359,-1,1,-1,1,0.0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:07.214396Z,44,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,,i,13,4,0.0,0,122,0,206,8,0.0,0.0,Lejeune,0
